Match URL,Team 1,Team 2,Score 1,Score 2,Event,Date
https://www.hltv.org/matches/2379834/iberian-soul-vs-aurora-cct-season-2-europe-series-20-closed-qualifier,Iberian Soul,Aurora,1,2,CCT Season 2 Europe Series 20 Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2379808/navi-junior-vs-favbet-esl-challenger-league-season-49-europe,NAVI Junior,FAVBET,0,2,ESL Challenger League Season 49 Europe,2025-02-25
https://www.hltv.org/matches/2379833/esc-vs-og-cct-season-2-europe-series-20-closed-qualifier,ESC,OG,0,2,CCT Season 2 Europe Series 20 Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2379685/adventurers-vs-kono-united21-league-season-27,Adventurers,kONO,2,0,United21 League Season 27,2025-02-25
https://www.hltv.org/matches/2379807/nemiga-vs-cybershoke-esl-challenger-league-season-49-europe,Nemiga,CYBERSHOKE,1,2,ESL Challenger League Season 49 Europe,2025-02-25
https://www.hltv.org/matches/2379756/jijiehao-vs-al-ittihad-mesa-asian-masters-2025-mena-closed-qualifier,JiJieHao,Al-Ittihad,2,1,MESA Asian Masters 2025 MENA Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2379698/ur-vs-chinggis-warriors-esl-challenger-league-season-49-asia-pacific,UR,Chinggis Warriors,9,13,ESL Challenger League Season 49 Asia-Pacific,2025-02-25
https://www.hltv.org/matches/2379749/sashi-vs-chimera-yalla-compass-winter-2025,Sashi,Chimera,1,2,YaLLa Compass Winter 2025,2025-02-25
https://www.hltv.org/matches/2379699/the-qube-vs-the-esl-challenger-league-season-49-asia-pacific,The QUBE,THE,13,8,ESL Challenger League Season 49 Asia-Pacific,2025-02-25
https://www.hltv.org/matches/2379700/gods-reign-vs-harizma-esl-challenger-league-season-49-asia-pacific,Gods Reign,harizma,13,11,ESL Challenger League Season 49 Asia-Pacific,2025-02-25
https://www.hltv.org/matches/2379832/fire-flux-vs-wildlotus-cct-season-2-europe-series-20-closed-qualifier,Fire Flux,WildLotus,2,0,CCT Season 2 Europe Series 20 Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2379686/viperio-vs-johnny-speeds-united21-league-season-27,Viperio,Johnny Speeds,2,1,United21 League Season 27,2025-02-25
https://www.hltv.org/matches/2379694/chinggis-warriors-vs-ur-esl-challenger-league-season-49-asia-pacific,Chinggis Warriors,UR,13,4,ESL Challenger League Season 49 Asia-Pacific,2025-02-25
https://www.hltv.org/matches/2379695/the-vs-the-qube-esl-challenger-league-season-49-asia-pacific,THE,The QUBE,13,7,ESL Challenger League Season 49 Asia-Pacific,2025-02-25
https://www.hltv.org/matches/2379779/shika-vs-change-the-game-mesa-asian-masters-2025-china-closed-qualifier,Shika,Change The Game,2,0,MESA Asian Masters 2025 China Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2379696/harizma-vs-gods-reign-esl-challenger-league-season-49-asia-pacific,harizma,Gods Reign,4,13,ESL Challenger League Season 49 Asia-Pacific,2025-02-25
https://www.hltv.org/matches/2379697/lfo-2-vs-atox-esl-challenger-league-season-49-asia-pacific,LFO 2,ATOX,0,1,ESL Challenger League Season 49 Asia-Pacific,2025-02-25
https://www.hltv.org/matches/2379693/atox-vs-lfo-2-esl-challenger-league-season-49-asia-pacific,ATOX,LFO 2,1,0,ESL Challenger League Season 49 Asia-Pacific,2025-02-25
https://www.hltv.org/matches/2379766/the-huns-vs-chinggis-warriors-mesa-asian-masters-2025-asia-closed-qualifier,The Huns,Chinggis Warriors,1,2,MESA Asian Masters 2025 Asia Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2379831/ninjas-in-pyjamas-vs-tricked-cct-season-2-europe-series-20-closed-qualifier,Ninjas in Pyjamas,Tricked,1,2,CCT Season 2 Europe Series 20 Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2379792/kzg-vs-semperfi-mesa-asian-masters-2025-oceania-closed-qualifier,KZG,SemperFi,1,2,MESA Asian Masters 2025 Oceania Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2379755/theshtrongolz-vs-mindshock-mesa-asian-masters-2025-mena-closed-qualifier,TheShtrongolZ,mindshock,0,2,MESA Asian Masters 2025 MENA Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2379778/rare-atom-vs-dogevil-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,DogEvil,2,0,MESA Asian Masters 2025 China Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2378549/only-one-word-vs-vantage-esl-challenger-league-season-49-oceania,Only One Word,Vantage,13,7,ESL Challenger League Season 49 Oceania,2025-02-25
https://www.hltv.org/matches/2379748/eclot-vs-zero-tenacity-yalla-compass-winter-2025,ECLOT,Zero Tenacity,2,0,YaLLa Compass Winter 2025,2025-02-25
https://www.hltv.org/matches/2379653/preasy-vs-adventurers-european-pro-league-2nd-division-season-20,Preasy,Adventurers,2,0,European Pro League 2nd Division Season 20,2025-02-25
https://www.hltv.org/matches/2378544/vantage-vs-only-one-word-esl-challenger-league-season-49-oceania,Vantage,Only One Word,11,13,ESL Challenger League Season 49 Oceania,2025-02-25
https://www.hltv.org/matches/2379765/hotu-vs-nomads-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,NomadS,2,0,MESA Asian Masters 2025 Asia Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2379777/just-swing-vs-ur-mesa-asian-masters-2025-china-closed-qualifier,Just Swing,UR,0,2,MESA Asian Masters 2025 China Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2379791/vantage-vs-talon-mesa-asian-masters-2025-oceania-closed-qualifier,Vantage,TALON,0,2,MESA Asian Masters 2025 Oceania Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2379776/tbeast-vs-fengda-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,FengDa,1,2,MESA Asian Masters 2025 China Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2379764/eruption-vs-the-qube-mesa-asian-masters-2025-asia-closed-qualifier,Eruption,The QUBE,2,0,MESA Asian Masters 2025 Asia Closed Qualifier,2025-02-25
https://www.hltv.org/matches/2379790/justice-for-tomorrow-vs-only-one-word-mesa-asian-masters-2025-oceania-closed-qualifier,Justice For Tomorrow,Only One Word,1,2,MESA Asian Masters 2025 Oceania Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379763/atox-vs-gods-reign-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,Gods Reign,2,0,MESA Asian Masters 2025 Asia Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2378630/bounty-hunters-vs-floripa-stars-esl-challenger-league-season-49-south-america,Bounty Hunters,Floripa Stars,13,8,ESL Challenger League Season 49 South America,2025-02-24
https://www.hltv.org/matches/2378624/floripa-stars-vs-bounty-hunters-esl-challenger-league-season-49-south-america,Floripa Stars,Bounty Hunters,8,13,ESL Challenger League Season 49 South America,2025-02-24
https://www.hltv.org/matches/2379789/rooster-vs-mantra-mesa-asian-masters-2025-oceania-closed-qualifier,Rooster,MANTRA,0,1,MESA Asian Masters 2025 Oceania Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379632/og-vs-iberian-soul-cct-season-2-europe-series-19-closed-qualifier,OG,Iberian Soul,1,2,CCT Season 2 Europe Series 19 Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379744/500-vs-betera-esl-challenger-league-season-49-europe,500,Betera,2,1,ESL Challenger League Season 49 Europe,2025-02-24
https://www.hltv.org/matches/2379723/wildlotus-vs-aurora-cct-season-2-europe-series-20-closed-qualifier,WildLotus,Aurora,0,2,CCT Season 2 Europe Series 20 Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379745/spirit-academy-vs-arcred-esl-challenger-league-season-49-europe,Spirit Academy,ARCRED,0,2,ESL Challenger League Season 49 Europe,2025-02-24
https://www.hltv.org/matches/2379631/parivision-vs-rush-b-cct-season-2-europe-series-19-closed-qualifier,PARIVISION,RUSH B,2,0,CCT Season 2 Europe Series 19 Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379722/fire-flux-vs-iberian-soul-cct-season-2-europe-series-20-closed-qualifier,Fire Flux,Iberian Soul,0,2,CCT Season 2 Europe Series 20 Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379651/genone-vs-adventurers-european-pro-league-2nd-division-season-20,GenOne,Adventurers,1,2,European Pro League 2nd Division Season 20,2025-02-24
https://www.hltv.org/matches/2379743/sashi-vs-nemiga-esl-challenger-league-season-49-europe,Sashi,Nemiga,0,2,ESL Challenger League Season 49 Europe,2025-02-24
https://www.hltv.org/matches/2379775/ur-vs-change-the-game-mesa-asian-masters-2025-china-closed-qualifier,UR,Change The Game,1,2,MESA Asian Masters 2025 China Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379747/9ine-vs-bad-news-eagles-yalla-compass-winter-2025,9INE,Bad News Eagles,2,0,YaLLa Compass Winter 2025,2025-02-24
https://www.hltv.org/matches/2379721/og-vs-tricked-cct-season-2-europe-series-20-closed-qualifier,OG,Tricked,2,1,CCT Season 2 Europe Series 20 Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379630/fire-flux-vs-ninjas-in-pyjamas-cct-season-2-europe-series-19-closed-qualifier,Fire Flux,Ninjas in Pyjamas,2,0,CCT Season 2 Europe Series 19 Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379684/astralis-talent-vs-genone-united21-league-season-27,Astralis Talent,GenOne,1,2,United21 League Season 27,2025-02-24
https://www.hltv.org/matches/2379754/mindshock-vs-al-ittihad-mesa-asian-masters-2025-mena-closed-qualifier,mindshock,Al-Ittihad,0,2,MESA Asian Masters 2025 MENA Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379804/jijiehao-vs-monte-esl-challenger-league-season-49-europe,JiJieHao,Monte,0,1,ESL Challenger League Season 49 Europe,2025-02-24
https://www.hltv.org/matches/2379762/chinggis-warriors-vs-the-qube-mesa-asian-masters-2025-asia-closed-qualifier,Chinggis Warriors,The QUBE,2,1,MESA Asian Masters 2025 Asia Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379652/johnny-speeds-vs-preasy-european-pro-league-2nd-division-season-20,Johnny Speeds,Preasy,2,0,European Pro League 2nd Division Season 20,2025-02-24
https://www.hltv.org/matches/2379774/just-swing-vs-shika-mesa-asian-masters-2025-china-closed-qualifier,Just Swing,Shika,0,2,MESA Asian Masters 2025 China Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379720/esc-vs-ninjas-in-pyjamas-cct-season-2-europe-series-20-closed-qualifier,ESC,Ninjas in Pyjamas,2,1,CCT Season 2 Europe Series 20 Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379753/jijiehao-vs-theshtrongolz-mesa-asian-masters-2025-mena-closed-qualifier,JiJieHao,TheShtrongolZ,2,0,MESA Asian Masters 2025 MENA Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379629/9ine-vs-bcgame-cct-season-2-europe-series-19-closed-qualifier,9INE,BC.Game,0,2,CCT Season 2 Europe Series 19 Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379683/leo-vs-lazer-cats-united21-league-season-27,Leo,Lazer Cats,2,0,United21 League Season 27,2025-02-24
https://www.hltv.org/matches/2379746/cph-wolves-vs-unity-yalla-compass-winter-2025,CPH Wolves,UNiTY,2,0,YaLLa Compass Winter 2025,2025-02-24
https://www.hltv.org/matches/2379788/only-one-word-vs-semperfi-mesa-asian-masters-2025-oceania-closed-qualifier,Only One Word,SemperFi,0,2,MESA Asian Masters 2025 Oceania Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379773/fengda-vs-dogevil-mesa-asian-masters-2025-china-closed-qualifier,FengDa,DogEvil,1,2,MESA Asian Masters 2025 China Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379761/the-huns-vs-eruption-mesa-asian-masters-2025-asia-closed-qualifier,The Huns,Eruption,2,0,MESA Asian Masters 2025 Asia Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379760/gods-reign-vs-nomads-mesa-asian-masters-2025-asia-closed-qualifier,Gods Reign,NomadS,1,2,MESA Asian Masters 2025 Asia Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,T.Beast,2,0,MESA Asian Masters 2025 China Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379787/kzg-vs-justice-for-tomorrow-mesa-asian-masters-2025-oceania-closed-qualifier,KZG,Justice For Tomorrow,1,0,MESA Asian Masters 2025 Oceania Closed Qualifier,2025-02-24
https://www.hltv.org/matches/2379786/mantra-vs-talon-mesa-asian-masters-2025-oceania-closed-qualifier,MANTRA,TALON,0,2,MESA Asian Masters 2025 Oceania Closed Qualifier,2025-02-23
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,HOTU,1,2,MESA Asian Masters 2025 Asia Closed Qualifier,2025-02-23
https://www.hltv.org/matches/2379785/rooster-vs-vantage-mesa-asian-masters-2025-oceania-closed-qualifier,Rooster,Vantage,0,2,MESA Asian Masters 2025 Oceania Closed Qualifier,2025-02-23
https://www.hltv.org/matches/2379742/roler-coaster-vs-arcred-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,ARCRED,13,9,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379741/arcred-vs-preasy-pgl-bucharest-2025-europe-open-qualifier-4,ARCRED,Preasy,2,1,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379626/aurora-vs-bcgame-cct-season-2-europe-series-19-closed-qualifier,Aurora,BC.Game,0,2,CCT Season 2 Europe Series 19 Closed Qualifier,2025-02-23
https://www.hltv.org/matches/2379366/mouz-vs-falcons-pgl-cluj-napoca-2025,MOUZ,Falcons,3,1,PGL Cluj-Napoca 2025,2025-02-23
https://www.hltv.org/matches/2379740/roler-coaster-vs-inner-circle-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,Inner Circle,2,0,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379415/b8-vs-bcgame-cct-season-2-europe-series-18,B8,BC.Game,2,1,CCT Season 2 Europe Series 18,2025-02-23
https://www.hltv.org/matches/2379738/garden-garage-vs-preasy-pgl-bucharest-2025-europe-open-qualifier-4,Garden Garage,Preasy,1,2,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379736/k27-vs-inner-circle-pgl-bucharest-2025-europe-open-qualifier-4,K27,Inner Circle,0,2,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,Roler Coaster,0,2,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379739/arcred-vs-cph-wolves-pgl-bucharest-2025-europe-open-qualifier-4,ARCRED,CPH Wolves,2,0,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379628/rush-b-vs-esc-cct-season-2-europe-series-19-closed-qualifier,RUSH B,ESC,2,0,CCT Season 2 Europe Series 19 Closed Qualifier,2025-02-23
https://www.hltv.org/matches/2379365/astralis-vs-faze-pgl-cluj-napoca-2025,Astralis,FaZe,2,1,PGL Cluj-Napoca 2025,2025-02-23
https://www.hltv.org/matches/2379414/bcgame-vs-navi-junior-cct-season-2-europe-series-18,BC.Game,NAVI Junior,2,1,CCT Season 2 Europe Series 18,2025-02-23
https://www.hltv.org/matches/2379731/roler-coaster-vs-novaq-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,Novaq,13,11,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379733/preasy-vs-amkal-pgl-bucharest-2025-europe-open-qualifier-4,Preasy,AMKAL,13,8,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379719/8sins-vs-alaska-intel-epic44,8Sins,ALASKA,1,2,Intel epic44,2025-02-23
https://www.hltv.org/matches/2379732/garden-garage-vs-persona-grata-pgl-bucharest-2025-europe-open-qualifier-4,Garden Garage,Persona Grata,13,11,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379730/alliance-vs-eternal-fire-academy-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,Eternal Fire Academy,13,7,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379729/tnl-vs-inner-circle-pgl-bucharest-2025-europe-open-qualifier-4,TNL,Inner Circle,7,13,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379728/masonic-vs-k27-pgl-bucharest-2025-europe-open-qualifier-4,MASONIC,K27,8,13,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379734/lithuanian-wolves-vs-cph-wolves-pgl-bucharest-2025-europe-open-qualifier-4,Lithuanian Wolves,CPH Wolves,9,13,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379735/insilio-vs-arcred-pgl-bucharest-2025-europe-open-qualifier-4,Insilio,ARCRED,3,13,PGL Bucharest 2025 Europe Open Qualifier 4,2025-02-23
https://www.hltv.org/matches/2379650/adventurers-vs-astralis-talent-european-pro-league-2nd-division-season-20,Adventurers,Astralis Talent,2,1,European Pro League 2nd Division Season 20,2025-02-23
https://www.hltv.org/matches/2379682/genone-vs-johnny-speeds-united21-league-season-27,GenOne,Johnny Speeds,0,2,United21 League Season 27,2025-02-23
https://www.hltv.org/matches/2379627/iberian-soul-vs-alliance-cct-season-2-europe-series-19-closed-qualifier,Iberian Soul,Alliance,2,1,CCT Season 2 Europe Series 19 Closed Qualifier,2025-02-23
https://www.hltv.org/matches/2379413/b8-vs-9-pandas-cct-season-2-europe-series-18,B8,9 Pandas,2,0,CCT Season 2 Europe Series 18,2025-02-23
https://www.hltv.org/matches/2379649/genone-vs-wopa-european-pro-league-2nd-division-season-20,GenOne,WOPA,2,1,European Pro League 2nd Division Season 20,2025-02-23
https://www.hltv.org/matches/2379625/apogee-vs-ninjas-in-pyjamas-cct-season-2-europe-series-19-closed-qualifier,Apogee,Ninjas in Pyjamas,0,2,CCT Season 2 Europe Series 19 Closed Qualifier,2025-02-23
https://www.hltv.org/matches/2379681/astralis-talent-vs-viperio-united21-league-season-27,Astralis Talent,Viperio,0,2,United21 League Season 27,2025-02-23
https://www.hltv.org/matches/2379718/alaska-vs-ctrl-alt-defeat-intel-epic44,ALASKA,CTRL ALT DEFEAT,2,0,Intel epic44,2025-02-23
https://www.hltv.org/matches/2379715/flshbck-vs-gods-reign-dust2-india-1xbet-masters-19,Flshbck,Gods Reign,1,2,Dust2 India 1xBet Masters 19,2025-02-23
https://www.hltv.org/matches/2379713/victores-sumus-vs-gods-reign-dust2-india-1xbet-masters-19,Victores Sumus,Gods Reign,0,2,Dust2 India 1xBet Masters 19,2025-02-23
https://www.hltv.org/matches/2379714/st4rboys-vs-flshbck-dust2-india-1xbet-masters-19,st4rboys,Flshbck,0,2,Dust2 India 1xBet Masters 19,2025-02-23
https://www.hltv.org/matches/2379430/sharks-vs-imperial-cct-season-2-south-america-series-7,Sharks,Imperial,1,2,CCT Season 2 South America Series 7,2025-02-22
https://www.hltv.org/matches/2379429/fluxo-vs-imperial-cct-season-2-south-america-series-7,Fluxo,Imperial,1,2,CCT Season 2 South America Series 7,2025-02-22
https://www.hltv.org/matches/2379717/ctrl-alt-defeat-vs-dusty-intel-epic44,CTRL ALT DEFEAT,DUSTY,2,1,Intel epic44,2025-02-22
https://www.hltv.org/matches/2379716/alaska-vs-8sins-intel-epic44,ALASKA,8Sins,1,2,Intel epic44,2025-02-22
https://www.hltv.org/matches/2379364/falcons-vs-faze-pgl-cluj-napoca-2025,Falcons,FaZe,2,0,PGL Cluj-Napoca 2025,2025-02-22
https://www.hltv.org/matches/2379428/oddik-vs-sharks-cct-season-2-south-america-series-7,ODDIK,Sharks,0,2,CCT Season 2 South America Series 7,2025-02-22
https://www.hltv.org/matches/2379624/fire-flux-vs-esc-cct-season-2-europe-series-19-closed-qualifier,Fire Flux,ESC,2,0,CCT Season 2 Europe Series 19 Closed Qualifier,2025-02-22
https://www.hltv.org/matches/2379412/navi-junior-vs-gun5-cct-season-2-europe-series-18,NAVI Junior,GUN5,2,0,CCT Season 2 Europe Series 18,2025-02-22
https://www.hltv.org/matches/2379623/bcgame-vs-og-cct-season-2-europe-series-19-closed-qualifier,BC.Game,OG,1,2,CCT Season 2 Europe Series 19 Closed Qualifier,2025-02-22
https://www.hltv.org/matches/2379363/mouz-vs-astralis-pgl-cluj-napoca-2025,MOUZ,Astralis,2,1,PGL Cluj-Napoca 2025,2025-02-22
https://www.hltv.org/matches/2379411/cybershoke-vs-b8-cct-season-2-europe-series-18,CYBERSHOKE,B8,1,2,CCT Season 2 Europe Series 18,2025-02-22
https://www.hltv.org/matches/2379663/jano-vs-ence-academy-elisa-open-finland-season-8-finals,JANO,ENCE Academy,2,0,Elisa Open Finland Season 8 Finals,2025-02-22
https://www.hltv.org/matches/2379680/lazer-cats-vs-kono-united21-league-season-27,Lazer Cats,kONO,1,2,United21 League Season 27,2025-02-22
https://www.hltv.org/matches/2379648/preasy-vs-wopa-european-pro-league-2nd-division-season-20,Preasy,WOPA,2,0,European Pro League 2nd Division Season 20,2025-02-22
https://www.hltv.org/matches/2379622/rebels-vs-rush-b-cct-season-2-europe-series-19-closed-qualifier,Rebels,RUSH B,0,2,CCT Season 2 Europe Series 19 Closed Qualifier,2025-02-22
https://www.hltv.org/matches/2379410/bcgame-vs-partizan-cct-season-2-europe-series-18,BC.Game,Partizan,2,0,CCT Season 2 Europe Series 18,2025-02-22
https://www.hltv.org/matches/2379647/astralis-talent-vs-johnny-speeds-european-pro-league-2nd-division-season-20,Astralis Talent,Johnny Speeds,1,2,European Pro League 2nd Division Season 20,2025-02-22
https://www.hltv.org/matches/2379679/adventurers-vs-leo-united21-league-season-27,Adventurers,Leo,2,1,United21 League Season 27,2025-02-22
https://www.hltv.org/matches/2379621/eyeballers-vs-aurora-cct-season-2-europe-series-19-closed-qualifier,EYEBALLERS,Aurora,0,2,CCT Season 2 Europe Series 19 Closed Qualifier,2025-02-22
https://www.hltv.org/matches/2379409/9-pandas-vs-eclot-cct-season-2-europe-series-18,9 Pandas,ECLOT,2,0,CCT Season 2 Europe Series 18,2025-02-22
https://www.hltv.org/matches/2379427/imperial-vs-legacy-cct-season-2-south-america-series-7,Imperial,Legacy,2,0,CCT Season 2 South America Series 7,2025-02-21
https://www.hltv.org/matches/2379426/fluxo-vs-solid-cct-season-2-south-america-series-7,Fluxo,Solid,2,1,CCT Season 2 South America Series 7,2025-02-21
https://www.hltv.org/matches/2379662/ence-academy-vs-havu-elisa-open-finland-season-8-finals,ENCE Academy,HAVU,2,1,Elisa Open Finland Season 8 Finals,2025-02-21
https://www.hltv.org/matches/2379678/basement-boys-vs-cybershoke-pgl-bucharest-2025-europe-open-qualifier-3,BASEMENT BOYS,CYBERSHOKE,7,13,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
https://www.hltv.org/matches/2379408/partizan-vs-9ine-cct-season-2-europe-series-18,Partizan,9INE,2,1,CCT Season 2 Europe Series 18,2025-02-21
https://www.hltv.org/matches/2379476/fire-flux-vs-rush-b-cct-season-2-europe-series-19-closed-qualifier,Fire Flux,RUSH B,2,0,CCT Season 2 Europe Series 19 Closed Qualifier,2025-02-21
https://www.hltv.org/matches/2379677/tricked-vs-cybershoke-pgl-bucharest-2025-europe-open-qualifier-3,Tricked,CYBERSHOKE,0,2,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
https://www.hltv.org/matches/2379425/sharks-vs-swingers-cct-season-2-south-america-series-7,Sharks,Swingers,2,0,CCT Season 2 South America Series 7,2025-02-21
https://www.hltv.org/matches/2379676/basement-boys-vs-minsk-house-pgl-bucharest-2025-europe-open-qualifier-3,BASEMENT BOYS,Minsk House,2,0,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
https://www.hltv.org/matches/2379475/esc-vs-rebels-cct-season-2-europe-series-19-closed-qualifier,ESC,Rebels,2,1,CCT Season 2 Europe Series 19 Closed Qualifier,2025-02-21
https://www.hltv.org/matches/2379661/heimo-vs-jano-elisa-open-finland-season-8-finals,Heimo,JANO,1,2,Elisa Open Finland Season 8 Finals,2025-02-21
https://www.hltv.org/matches/2379675/wildlotus-vs-cybershoke-pgl-bucharest-2025-europe-open-qualifier-3,WildLotus,CYBERSHOKE,1,2,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
https://www.hltv.org/matches/2379362/faze-vs-saw-pgl-cluj-napoca-2025,FaZe,SAW,2,0,PGL Cluj-Napoca 2025,2025-02-21
https://www.hltv.org/matches/2379674/tricked-vs-dark-cloud-pgl-bucharest-2025-europe-open-qualifier-3,Tricked,Dark Cloud,2,1,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
https://www.hltv.org/matches/2379673/minsk-house-vs-astralis-talent-pgl-bucharest-2025-europe-open-qualifier-3,Minsk House,Astralis Talent,2,0,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
https://www.hltv.org/matches/2379407/passion-ua-vs-gun5-cct-season-2-europe-series-18,Passion UA,GUN5,1,2,CCT Season 2 Europe Series 18,2025-02-21
https://www.hltv.org/matches/2379672/basement-boys-vs-informmix-pgl-bucharest-2025-europe-open-qualifier-3,BASEMENT BOYS,informmix,2,1,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
https://www.hltv.org/matches/2379424/players-vs-oddik-cct-season-2-south-america-series-7,Players,ODDIK,0,2,CCT Season 2 South America Series 7,2025-02-21
https://www.hltv.org/matches/2379361/falcons-vs-eternal-fire-pgl-cluj-napoca-2025,Falcons,Eternal Fire,2,1,PGL Cluj-Napoca 2025,2025-02-21
https://www.hltv.org/matches/2379670/amkal-vs-cybershoke-pgl-bucharest-2025-europe-open-qualifier-3,AMKAL,CYBERSHOKE,6,13,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
https://www.hltv.org/matches/2379667/rush-b-vs-astralis-talent-pgl-bucharest-2025-europe-open-qualifier-3,RUSH B,Astralis Talent,16,19,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
https://www.hltv.org/matches/2379671/wildlotus-vs-ghoulsw-pgl-bucharest-2025-europe-open-qualifier-3,WildLotus,GhoulsW,13,9,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
https://www.hltv.org/matches/2379668/1win-vs-dark-cloud-pgl-bucharest-2025-europe-open-qualifier-3,1WIN,Dark Cloud,14,16,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
https://www.hltv.org/matches/2379669/cph-wolves-vs-tricked-pgl-bucharest-2025-europe-open-qualifier-3,CPH Wolves,Tricked,6,13,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
https://www.hltv.org/matches/2379666/minsk-house-vs-volt-pgl-bucharest-2025-europe-open-qualifier-3,Minsk House,Volt,13,9,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
https://www.hltv.org/matches/2379665/polet-vs-informmix-pgl-bucharest-2025-europe-open-qualifier-3,POLET,informmix,9,13,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
https://www.hltv.org/matches/2379664/lithuanian-wolves-vs-basement-boys-pgl-bucharest-2025-europe-open-qualifier-3,Lithuanian Wolves,BASEMENT BOYS,8,13,PGL Bucharest 2025 Europe Open Qualifier 3,2025-02-21
